_id,type,sourceId,url,firstPublishDate,lastPublishDate,lastModifiedDate,path,source,location,byLine,headline,body,section,mappedSection,thumbnail,livestorySourceId
h_2ec233c5423d8bcfd977ed8433c59a2d,article,article_3DAF5749-3AC0-8528-F1D0-B11F1E397759,https://www.cnn.com/world/live-news/coronavirus-pandemic-06-14-20-intl/index.html,2020-06-12T20:54:15.879Z,2020-06-14T19:59:16.853Z,2020-06-14T19:59:16.853Z,/world/live-news/coronavirus-pandemic-06-14-20-intl,cnn,,"By Julia Hollingsworth, Jenni Marsh, Peter Wilkinson and Mike Hayes, CNN",Coronavirus pandemic: Updates from around the world,"Our live coverage of the coronavirus pandemic has ended for the evening. In an address to the nation on Sunday evening, French President Emmanuel Macron applauded the country in the battle against coronavirus. He announced a further easing of restrictions that were put in place to battle the spread of Covid-19. Macron said, “We can be proud of what has been done and of our country.” He said, ""tens of thousands of lives have been saved by our choices, by our actions."" Macron said, starting Monday, mainland France will lift all restrictions previously applied to businesses and transport. “We must",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-story-body.jpg,livestory_73bd2961-d9e5-488d-a8e3-054ed10378d1
h_5470fb94119370fc79bdec889fcd2b0c,article,article_4278E16E-B34D-730A-2BE2-B40B87541C70,https://www.cnn.com/2020/06/14/health/us-surgeon-general-coronavirus-masks/index.html,2020-06-14T19:35:16Z,2020-06-14T19:35:16Z,2020-06-14T19:35:16Z,/2020/06/14/health/us-surgeon-general-coronavirus-masks,cnn,,"By Arman Azad and Susannah Cullinane, CNN",US Surgeon General: Coronavirus face masks promote freedom,"The US Surgeon General on Sunday urged people to wear face coverings, saying they will promote freedom during the coronavirus pandemic. Dr. Jerome Adams pushed back on the idea that face coverings infringe on freedoms, saying they're important to slow the spread of coronavirus and reopen the economy. ""Some feel face coverings infringe on their freedom of choice- but if more wear them, we'll have MORE freedom to go out,"" Surgeon General Adams wrote in a tweet Sunday morning. He said face coverings lead to less asymptomatic spread of the virus, which leads to more places opening sooner. ""Exercise and",health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200615064755-jerome-adams-mask-april-story-body.jpg,
h_a2e13892067d763a4350f28a026a6d25,article,article_77859D27-44DB-6AF0-3AA8-AC3F36324508,https://www.cnn.com/2020/06/13/us/palmdale-man-found-dead/index.html,2020-06-13T06:36:14Z,2020-06-14T19:05:23Z,2020-06-14T19:05:23Z,/2020/06/13/us/palmdale-man-found-dead,cnn,,"By Sarah Moon, CNN",A community seeks answers after a young black man is found hanging from a tree in Los Angeles County,"Dozens of people gathered at Palmdale city council chambers Friday as officials held a press conference on the death of a 24-year-old black man who was found hanging from a tree in northern Los Angeles County. Shortly after 3:30 a.m. Monday, a passerby noticed a man, later identified as Robert L. Fuller, hanging from a tree in Palmdale, California. Fire department personnel who responded to the scene determined he was dead, the Los Angeles County Sheriff's Department said in a statement. Palmdale city described it as ""an alleged death by suicide."" ""Sadly, it is not the first such incident since",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613020730-ca-palmdale-suicide-lynching-meeting-story-body.jpg,
h_8bc982e8274cc55f7b14cb54dbf0b73b,article,article_CA05FFC5-ED98-E1A8-2AC2-B30AF69D89EB,https://www.cnn.com/2020/06/14/politics/larry-kudlow-coronavirus-masks-trump-rally-cnntv/index.html,2020-06-14T14:14:40Z,2020-06-14T15:42:52Z,2020-06-14T15:42:52Z,/2020/06/14/politics/larry-kudlow-coronavirus-masks-trump-rally-cnntv,cnn,Washington,"By Devan Cole and Kristen Holmes, CNN",Top White House official says people attending Trump rally should 'probably' wear face masks,"A top Trump administration official said Sunday that people attending President Donald Trump's upcoming campaign rally should ""probably"" wear face masks to help curb the spread of coronavirus. ""People must observe the safety guidelines. OK -- must. The social distancing must be observed. Face coverings in key places must be observed,"" White House economic adviser Larry Kudlow told CNN's Jake Tapper on ""State of the Union."" Asked by Tapper if Kudlow's guidance also applied to people attending Trump's rally on Saturday, Kudlow replied: ""Well, OK. Probably so."" CNN has reported that people attending the indoor rally in Tulsa, Oklahoma, have",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200614093938-kudlow-sotu-6-14-story-body.jpg,
h_58cfa894201784c0d4979d01f8a5e5b0,article,article_DA79FE74-AEFC-2589-F59E-A9EDBAE20BC6,https://www.cnn.com/2020/06/13/politics/trump-west-point-graduation/index.html,2020-06-13T09:54:26Z,2020-06-14T14:38:07Z,2020-06-14T14:38:07Z,/2020/06/13/politics/trump-west-point-graduation,cnn,,"By Zachary Cohen and Caroline Kelly, CNN",Trump addresses a socially-distanced West Point graduation,"President Donald Trump on Saturday addressed 1,107 graduates who gathered at the US Military Academy at West Point for the academy's annual commencement. The ceremony looked very different from those in years past. Graduates socially distanced 6 feet from one another across the Plain Parade Field to accommodate Covid-19 public health requirements instead of at Michie Stadium, the ceremony's traditional location. And family and friends were not allowed to attend the ceremony but could watch it online. ""This premier military academy produces only the best of the best -- the strongest of the strong -- and the bravest of the",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200613104702-03-west-point-graduation-2020-story-body.jpg,
h_9dbf6662b541a8f07f5d978c0d8c6eca,article,article_F0B38A02-C751-AEEB-AADF-B253D64102D8,https://www.cnn.com/2020/06/14/world/coronavirus-newsletter-06-14-20-intl/index.html,2020-06-14T11:22:57Z,2020-06-14T11:22:57Z,2020-06-14T11:22:57Z,/2020/06/14/world/coronavirus-newsletter-06-14-20-intl,cnn,,"By Ivana Kottasová, CNN","What you need to know about coronavirus on Sunday, June 14","Ready or not, here comes a big week for reopening. France is lifting travel restrictions, New Jersey will allow outdoor dining, British shops plan on unlocking their doors and Greek museums will welcome visitors again. But as countries take steps to revive their economies, the risk of infections flaring up again is on everyone's mind. A second spike, however, can be averted if we act ""in the proper way,"" says Dr. Anthony Fauci, the US infectious disease expert. That proper approach should be a no-brainer by now: face masks, hand washing, social distancing, testing and tracing. As New York Governor",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-story-body.jpg,
h_2088050e3be513876620ce77603ec2e9,article,article_7249FD14-0200-2ED3-5115-A9BEE3B716AD,https://www.cnn.com/2020/06/14/world/bat-facts-cnn-special-coronavirus-scn/index.html,2020-06-14T08:06:19Z,2020-06-14T09:59:20Z,2020-06-14T09:59:20Z,/2020/06/14/world/bat-facts-cnn-special-coronavirus-scn,cnn,,"By Kristen Rogers, CNN","6 reasons why bats aren't enemies: They help make tequila, and other surprising facts you may not know","Bats have shouldered much of the blame in the quest for the origins of the novel coronavirus. In March, researchers published a study that found a 96.2% similarity between the coronavirus that causes Covid-19 and a virus found in a horseshoe bat from China's Yunnan province. ""Ninety-six percent is a different virus; it's a bit like the difference between us and chimpanzees,"" Peter Daszak, the president of the non-profit EcoHealth Alliance, explains in CNN Special Report ""Bats: The Mystery Behind Covid-19."" ""It's a different species of virus. But what it tells us is where the virus probably came from. It",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200421142849-03-leaf-nosed-bats-discovery-story-body.jpg,
h_a79960844671033e4d543fc605d360b7,article,article_872E7CA7-A219-8E7D-CAF2-AE2187E8D053,https://www.cnn.com/2020/06/13/europe/protests-london-far-right-gbr-intl/index.html,2020-06-13T15:51:51Z,2020-06-14T09:11:52Z,2020-06-14T09:11:52Z,/2020/06/13/europe/protests-london-far-right-gbr-intl,cnn,,"By Emma Reynolds, Simon Cullen and Max Ramsay, CNN",Scores arrested after far-right groups target anti-racism protests in London and Paris,"More than 100 people were arrested in London on Saturday after violence broke out as far-right groups targeted anti-racism Black Lives Matter (BLM) demonstrations. The offenses as of 9 p.m. included violent disorder, assault on officers, possession of an offensive weapon, possession of class A drugs, and drunken disorder, London's Metropolitan Police said in a tweet. Far-right groups bombarded police with bottles and occasionally scuffled violently with officers as they staged a counter-protest in central London. Police also arrested a 28-year-old man after an individual was photographed on Saturday apparently urinating on a memorial to a police officer killed while",europe,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200613085315-01-protests-0613-london-story-body.jpg,
h_582661440b3ee9fd54e16ed0b45aeb45,article,article_7FA98E6E-CAA5-AFAD-4171-B132D159A0C3,https://www.cnn.com/2020/06/14/health/us-coronavirus-sunday/index.html,2020-06-14T08:20:48Z,2020-06-14T08:20:48Z,2020-06-14T08:20:48Z,/2020/06/14/health/us-coronavirus-sunday,cnn,,"By Faith Karimi, CNN",New York says it's 'tamed the beast' of coronavirus while some states see record hospitalizations,"The number of coronavirus cases and hospitalizations have gone up in some states, a bleak reminder that the pandemic that's infected more than 2 million people is not over. More than 115,000 people have died from Covid-19 in the United States, according to Johns Hopkins University. As of Saturday, coronavirus cases were still increasing in 18 states -- several of which saw record or near-record highs. In 17 states, the numbers were trending downward, and numbers remained steady in 13 states. Texas saw more than 2,200 people hospitalized with coronavirus Saturday, bypassing a record high the previous day, CNN affiliate",health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200614014713-0614-coronavirus-story-body.jpg,
h_2c65f42d6f8d18e41760e6992cc8f61c,article,article_92E46925-B241-0FAA-B4F7-A97367F2B216,https://www.cnn.com/us/live-news/george-floyd-protests-06-13-20/index.html,2020-06-12T16:00:13.749Z,2020-06-14T04:21:26.732Z,2020-06-14T04:21:26.732Z,/us/live-news/george-floyd-protests-06-13-20,cnn,,"By Joshua Berlinger, Brett McKeehan, Peter Wilkinson, Emma Reynolds, Melissa Macaya and Amir Vera, CNN",June 13 Black Lives Matter protests,"Our live coverage of the anti-racist protests has moved here. A second Atlanta police officer involved in the Rayshard Brooks case has been placed on administrative duty, Atlanta Police spokesman Carlos Campos tells CNN. Campos also said that the Atlanta police officer who shot and killed Brooks on Friday has been terminated. CORRECTION: This post has been updated to reflect that the officer was placed on administrative duty, not administrative leave. The Atlanta Police Officer who shot and killed Rayshard Brooks has been terminated, Atlanta Police spokesman Carlos Campos tells CNN. A small group of protesters tonight marched from the",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200603133448-george-floyd-memorial-mural-0531-story-body.jpg,livestory_e28647ce-1c61-4536-abc6-15b00249fcc9
h_cb70831b616e20fa5eecad40f4a8e397,article,article_7FEEB5D6-840A-E976-C67C-AEF851F1E5CB,https://www.cnn.com/2020/06/13/us/first-sikh-woman-graduates-west-point-trnd/index.html,2020-06-13T23:15:37Z,2020-06-14T01:08:18Z,2020-06-14T14:09:50Z,/2020/06/13/us/first-sikh-woman-graduates-west-point-trnd,cnn,,"By Alaa Elassar, CNN",Woman becomes first observant Sikh to graduate from the US Military Academy at West Point,"A woman has made history by becoming the first observant Sikh to graduate from the US Military Academy at West Point. Second Lieutenant Anmol Narang, a second-generation immigrant born and raised in Roswell, Georgia, is the academy's first observant Sikh, meaning she follows religious practices including Kesh, which calls for allowing one's hair to grow naturally without cutting it. ""It's an incredible feeling,"" Narang told CNN. ""It's a humbling experience, I have never worked harder for anything in my life. Being a Sikh woman is a very important part of my identity and if my experience can play a small",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613174416-01-first-sikh-woman-graduates-west-point-trnd-story-body.jpg,
h_58d7bb089b24035913e85b909bfe945c,article,article_BAA9B819-2534-A170-545D-A80317F2CA08,https://www.cnn.com/2020/06/12/opinions/insensitive-coronavirus-comments-most-vulnerable-people-adler/index.html,2020-06-12T13:42:55Z,2020-06-14T00:56:34Z,2020-06-14T00:56:34Z,/2020/06/12/opinions/insensitive-coronavirus-comments-most-vulnerable-people-adler,cnn,,Opinion by Ed Adler,I'm over 60. Stop talking about coronavirus 'culling' me,"I was talking to a friend the other day about the pandemic, and we were musing about when we could end our isolation. Now that the world is beginning to reopen prematurely amid rising infection numbers, I have been thinking especially of those of us in our 60s and older. While the Covid-19 virus attacks all ages, we are among those at greatest risk. What I realized is that we will not be back to normal for a long, long time. Others will venture out. My son (26) and daughter (22) will surely risk the threat of infection and try",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200521151706-lonely-senior-stock-story-body.jpg,
h_2e718736bbfaf1ae934f29a890d62324,article,article_222C5650-31F5-FF81-A097-AF89F0DA1F83,https://www.cnn.com/2020/06/13/opinions/covid-19-pandemic-federal-government-information-brown/index.html,2020-06-13T22:23:37Z,2020-06-13T22:23:37Z,2020-06-13T22:23:37Z,/2020/06/13/opinions/covid-19-pandemic-federal-government-information-brown,cnn,,Opinion by Merrill Brown,Federal government abdicates duty to inform public on coronavirus,"No one in a position of authority is regularly talking to the American people about the coronavirus. The national leadership has decided that the best way to inform the public on the daily death toll is to leave the task to private institutions, state and local officials, educators and news anchors. It is a small step in the right direction that the US Centers for Disease Control and Prevention held their second briefing in the past two weeks on Friday. However, during the conference officials dodged questions on outbreak trends and limited the discussion to ""safety matters."" This lack of",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200215173517-merrill-brown-hedshot-story-body.jpg,
h_ce746da14cc6402a92b35e1161a9a60f,article,article_08CBE2DF-78F4-69C8-7DB4-AF630118E045,https://www.cnn.com/2020/06/13/politics/navarro-white-house-coronavirus-stimulus/index.html,2020-06-13T21:22:45Z,2020-06-13T21:22:45Z,2020-06-13T22:37:51Z,/2020/06/13/politics/navarro-white-house-coronavirus-stimulus,cnn,,"By Jason Hoffman, Kirsten Appleton and Betsy Klein, CNN",Trade adviser says the White House wants $2 trillion manufacturing stimulus,"White House trade adviser Peter Navarro said Saturday that the White House is targeting a phase four stimulus package focusing on American manufacturing that will be ""at least $2 trillion dollars."" ""We are facing significant structural headwinds"" because certain service-oriented industries like entertainment, hospitality and transportation have especially been hurt because of Covid-19, Navarro told CNN. ""The only way to fully rebuild the economy in the face of those headwinds is to significantly expand and strengthen our manufacturing base."" ""Put simply, we need to create more manufacturing jobs,"" Navarro said. ""Manufacturing jobs not only provide good wages but also create",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200407004919-peter-navarro-march-27-01-story-body.jpg,
h_c7c4b5f43e4c1534765a3aa315d8d2f3,article,article_F5624FCF-72F5-CF23-A3FF-A97395956C55,https://www.cnn.com/world/live-news/coronavirus-pandemic-06-13-20-intl/index.html,2020-06-12T16:00:28.976Z,2020-06-13T20:53:47.611Z,2020-06-13T20:53:47.611Z,/world/live-news/coronavirus-pandemic-06-13-20-intl,cnn,,"By Joshua Berlinger, Brett McKeehan, Emma Reynolds and Peter Wilkinson, CNN",June 13 coronavirus news,"Our live coverage of the coronavirus pandemic has ended for the day. El Salvador’s government and business leaders have agreed to reopen the economy starting on June 16, the Ministry of Economy told journalists on Saturday. The agreement calls for a reopening in 5 phases. The first phase will begin next week and last for 21 days. It will include industries such as textile, María Luisa Hayem, El Salvador's Economy Minister said. The textile industry accounts for 80,000 jobs according to Hayem. Hayem said the textile sector is able to work safely with distancing and sanitary requirements that would provide",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-story-body.jpg,livestory_0e59b063-548e-41aa-b6ec-fec28302b325
h_3a57d226184e9d056be2b4936b2c7cb7,article,article_40808041-B4A6-9FDD-1D70-AF1DCCFC13CC,https://www.cnn.com/2020/06/13/opinions/trump-rolling-back-health-care-protections-lgbtq-hope/index.html,2020-06-13T20:24:18Z,2020-06-13T20:24:18Z,2020-06-13T20:24:18Z,/2020/06/13/opinions/trump-rolling-back-health-care-protections-lgbtq-hope,cnn,,Opinion by Allison Hope,Trump is kicking the LGBTQ community while we're down,"The Trump administration yanked the rug out from under more than a million Americans on Friday by removing protections that prohibit discrimination in health care against transgender patients. This move -- announced on the four-year anniversary of a shooting at a gay nightclub in Orland, Florida, in which 49 people died -- is cruel and unusual punishment from an administration that chooses to represent a small and extreme fringe pushing to further marginalize the already disadvantaged. While the move was no surprise -- Trump first proposed removing the protections last spring -- the timing feels like a poison arrow through",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/190502165332-allison-hope-headshot-story-body.jpg,
h_f4cab1eae6a01c665ca4e769f0d98367,article,article_8ED1084B-C8A9-1981-C51F-904BB8CE98E8,https://www.cnn.com/2020/06/08/us/fredericksburg-slave-auction-block-removal-trnd/index.html,2020-06-08T15:30:12Z,2020-06-13T20:07:11Z,2020-06-13T20:07:11Z,/2020/06/08/us/fredericksburg-slave-auction-block-removal-trnd,cnn,,"By Ellen Kobe, CNN",A Virginia city finally removed its 800-pound slave auction block after years of deliberation,"The city of Fredericksburg, Virginia, has removed an auction block marking the spot where African Americans were once displayed and sold as slaves. The 800-pound slave auction block was removed from a downtown corner Friday morning after nearly two years of deliberation among City Council, months of legal action that threatened to keep the stone in place, and weeks of postponement due to the state's coronavirus restrictions. ""The institution of slavery was central to the community prior to the Civil War,"" said John Hennessy, chief historian of Fredericksburg and Spotsylvania National Military Park. ""The trauma involved in that passed through",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200607163039-01-fredericksburg-slave-auction-block-removal-story-body.jpg,
h_55dc1e4b2b5f46e327885a759a2aea5f,article,article_2ED1D6AF-20E8-20D6-292F-AA8EAB2D5DEE,https://www.cnn.com/2020/06/12/politics/trump-administration-transgender-health-care-protections/index.html,2020-06-12T23:08:36Z,2020-06-13T19:39:50Z,2020-06-13T19:39:50Z,/2020/06/12/politics/trump-administration-transgender-health-care-protections,cnn,Washington,"By Devan Cole, CNN",Trump administration rolls back Obama-era transgender health care protections,"The Trump administration announced Friday it is eliminating an Obama-era regulation prohibiting discrimination in health care against patients who are transgender. The move -- coming during Pride Month, an annual celebration of the LGBTQ community that takes place throughout the month of June, and on the four-year anniversary of the deadly Pulse nightclub shooting, in which 49 people were killed at a popular LGBTQ venue in Orlando -- was swiftly denounced by LGBTQ groups, which see the action as discriminatory. Section 1557 of the Affordable Care Act, known as the Health Care Rights Law, ""prohibits discrimination based on race, color,",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/191016112317-transgender-flag-stock-story-body.jpg,
h_242164e5a90972cda47e40466dccc988,article,article_EA5F4A00-F1BC-8E43-B6A8-AB6A18CE185F,https://www.cnn.com/2020/06/13/opinions/make-juneteenth-a-national-holiday-now-joseph/index.html,2020-06-13T18:35:32Z,2020-06-13T19:24:31Z,2020-06-13T19:24:31Z,/2020/06/13/opinions/make-juneteenth-a-national-holiday-now-joseph,cnn,,Opinion by Peniel Joseph,Make Juneteenth a national holiday now,"Juneteenth, the annual commemoration of emancipation that has been celebrated in the African American community since June 19, 1865, should be a national federal holiday. On that day, in Galveston, Texas, a military officer informed African Americans that they had secured their freedom, more than two years after Abraham Lincoln issued the Emancipation Proclamation declaring ""all persons held as slaves"" in the rebelling Confederate states to be free. A national holiday commemorating Juneteenth would spur not only conversation about the origins of our current racial and political conflicts, but would also prompt vitally necessary education about white supremacy and its",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/160719151736-peniel-joseph-new-headshot-story-body.jpg,
h_8fcd56c0d5cc9531407c111fcab45d0a,article,article_16D7989B-9344-0257-F3AC-AE29F78F6AE2,https://www.cnn.com/2020/06/13/politics/pence-coronavirus-hospitalizations/index.html,2020-06-13T18:48:44Z,2020-06-13T18:48:44Z,2020-06-13T18:48:44Z,/2020/06/13/politics/pence-coronavirus-hospitalizations,cnn,,"By Veronica Stracqualursi and Arman Azad, CNN",Pence touts decline in coronavirus hospitalizations despite some states seeing increase in patients,"Vice President Mike Pence on Friday touted the US' ""steady decline"" in coronavirus hospitalizations and fatalities, despite data showing several states have seen a rise in Covid-19 patients since the Memorial Day holiday and health officials warning the coronavirus death toll could increase in the months ahead. ""We're seeing a steady decline in hospitalizations and most importantly, a steady decline in fatalities,"" Pence told CNN's Pittsburgh affiliate WPXI in an interview Friday, arguing that America is ""safely reopening."" He described the recent increase in Covid-19 cases in some states as ""a reflection of a dramatic increase in testing."" ""But we're",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200321140706-pence-coronavirus-briefing-0321-story-body.jpg,
h_5e68ac1bb3c808321ebed66e255ba9d0,article,article_8722F3B8-6ED7-DAD6-74CC-AC897F91C73E,https://www.cnn.com/2020/06/13/health/us-coronavirus-saturday/index.html,2020-06-13T09:25:41Z,2020-06-13T18:12:58Z,2020-06-13T18:12:58Z,/2020/06/13/health/us-coronavirus-saturday,cnn,,"By Madeline Holcombe, CNN",Fauci says second wave is 'not inevitable' as coronavirus cases climb in some states,"Coronavirus cases are on an upswing in several states and experts warn case rates could rise further this summer as states reopen. But the nation's top infectious disease expert said a second wave of the virus later this year is not inevitable. More than 2 million people in the US have been infected by the virus and at least 114,875 have died from it, according to data from Johns Hopkins University. A forecast published by the Centers for Disease Control and Prevention on Friday projects the death toll could increase to 130,000 by July 4. Dr. Anthony Fauci, director of",health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200613025525-coronavirus-testing-new-york-0612-story-body.jpg,
h_a013997b95e10e8e4fd99383ae7fcfcd,article,article_F21BC94B-791B-898C-0C5C-AA2AA23D1D5E,https://www.cnn.com/2020/06/13/politics/arizona-voters-trump-biden/index.html,2020-06-13T17:02:30Z,2020-06-13T17:44:45Z,2020-06-13T17:44:45Z,/2020/06/13/politics/arizona-voters-trump-biden,cnn,"Carefree, Arizona","By Kyung Lah and Kim Berryman, CNN",These lifelong Republicans may vote for Biden come November,"In this bedroom community north of Phoenix, two gray-haired white residents stand silently at a dusty intersection, holding up homemade signs in the blistering 100-plus-degree heat. It only takes a few minutes before Linda and Tom Rawles, holding ""Black Lives Matter"" and ""Justice 4 George"" signs, hear a clear and now familiar scream from a passing motorist -- suggesting this Republican-stronghold suburb of 4,000 is anything but free of cares. ""Every life matters!"" screams a woman from a red SUV. ""Get a f***ing life!"" A few minutes later, another driver waves an obscene gesture out of his window. The Rawleses",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200612163657-arizona-republican-voters-story-body.jpg,
h_02ebeec87d33f3cf467d87b3384b625a,article,article_D2DEA9E9-40B1-324C-1405-A91724295AC9,https://www.cnn.com/2020/06/13/us/sesame-street-cnn-covid-town-hall-trnd/index.html,2020-06-13T15:08:52Z,2020-06-13T17:43:26Z,2020-06-13T17:43:26Z,/2020/06/13/us/sesame-street-cnn-covid-town-hall-trnd,cnn,,"By Alaa Elassar, CNN",Best moments from CNN and Sesame Street's second coronavirus town hall for kids and parents,"CNN has once again partnered with Sesame Street for a second town hall about coronavirus to give kids the opportunity to learn more about the pandemic and ask questions. ""The ABCs of Covid-19: A CNN/Sesame Street Town Hall for Kids and Parents"" aired on Saturday morning and tackled issues including summer safety, play dates, schooling and how kids and families around the world are creatively coping during these challenging times. The 60-minute special featured experts and Sesame Street characters -- including Elmo, Abby Cadabby, Rosita and Grover. Together, they answered questions submitted by families. The event was moderated by CNN",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200612173857-05-sesame-town-hall-best-moments-heroes-story-body.jpg,
h_bfee43ab345b97975ed062bb4a1af36a,article,article_FC171B7D-3F27-95B0-6632-AB666FC9E489,https://www.cnn.com/2020/06/13/politics/us-election-trump-juneteenth-rally-tulsa/index.html,2020-06-13T13:08:51Z,2020-06-13T17:17:45Z,2020-06-13T17:17:45Z,/2020/06/13/politics/us-election-trump-juneteenth-rally-tulsa,cnn,,"Analysis By Maeve Reston, CNN",Trump makes a rare retreat by rescheduling Juneteenth rally in Tulsa,"In a rare conciliatory gesture, President Donald Trump announced late Friday night that he is rescheduling a campaign rally that was slated to take place in Tulsa on Juneteenth, the day commemorating the end of slavery in the United States. The announcement of the rally sparked an uproar earlier this week because of Tulsa's history as the site of one of the worst incidents of racial violence in the nation's history: the 1921 massacre of hundreds of African Americans who were attacked by a white mob that looted and burned many black-owned businesses and homes in the Greenwood District, a",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200608171436-trump-stocks-0608-story-body.jpg,
h_190286d1a69c8d51426ca4a4a712918a,article,article_017E977A-2586-D63A-30ED-AA28663B391F,https://www.cnn.com/2020/06/13/opinions/how-culture-can-evade-a-near-death-experience-pinsky/index.html,2020-06-13T17:09:38Z,2020-06-13T17:09:38Z,2020-06-13T17:09:38Z,/2020/06/13/opinions/how-culture-can-evade-a-near-death-experience-pinsky,cnn,,Opinion by Seth Pinsky,How culture can evade its near-death experience during coronavirus,"The Covid crisis has taught us how much we can do without. Those things that once seemed necessary now seem to be luxuries. In this environment, it's easy to view the arts as one such luxury. But, for gateway cities like Los Angeles, New York, Chicago, Miami and elsewhere, arts and culture are absolutely essential. And clearly they are threatened as cities, towns and all sorts of localities remain in a state of partial hunker-down against the contagion, with cultural institutions still largely shuttered as their patrons stay physically distanced. What comes next? How can these institutions grow, flourish, even",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200612212304-seth-pinsky-headshot-story-body.jpeg,
h_e06a7328d4b73f94a30ca2a15e753348,article,article_E4E8802F-1B0C-64E9-F8AA-AA1122744BAC,https://www.cnn.com/2020/06/13/politics/reckoning-allentown-pennsylvania-race-2020-election/index.html,2020-06-13T14:39:07Z,2020-06-13T16:19:01Z,2020-06-13T16:19:01Z,/2020/06/13/politics/reckoning-allentown-pennsylvania-race-2020-election,cnn,"Allentown, Pennsylvania","Inara Verzemnieks, CNN",The Reckoning: Reinvention in the Rust Belt,"Before the coronavirus pandemic hit, Jose Rivera used to walk through the newly redeveloped blocks of central Allentown, Pennsylvania, feeling the weight of his college textbooks in his backpack, surrounded by soaring office towers and apartments with rooftop gardens where there had once been boarded-up storefronts. CNN explores major issues shaping the 2020 campaign. Click here for an interactive version of this story. He was a member of the Latin Kings who had spent more than half his life in and out of prison, until he was released last summer after a 13-year sentence for distribution and trafficking. In the",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611132140-04-reckoning-allentown-story-body.jpg,
h_21d95ffc9ec7194751b3d877a5b1cfdc,video,video_70447A34-02DD-8524-75C0-AE05811A7D59,https://www.cnn.com/videos/health/2020/06/13/sesame-street-cnn-coronavirus-town-hall-opening-song-vpx.cnn,2020-06-13T14:37:33Z,2020-06-13T15:57:28Z,2020-06-13T15:57:28Z,/videos/health/2020/06/13/sesame-street-cnn-coronavirus-town-hall-opening-song-vpx.cnn,cnn,,,Sesame Street and CNN song on staying safe during Covid-19,"CNN's Erica Hill and Dr. Sanjay Gupta, who brought his own accordion, sang a song with Elmo, Big Bird and Abby Cadabby of Sesame Street to help kids remember how to protect themselves and others from coronavirus.",health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200613100745-01-sesame-street-townhall-0613-story-body.jpg,
h_090a46c468f15a0193a093e14fbf8e51,video,video_9D7AAFF9-9528-AEEA-ED97-AE18DBF1C374,https://www.cnn.com/videos/health/2020/06/13/entire-june-13-cnn-sesame-street-covid-19-town-hall-part-2-vpx.cnn,2020-06-13T15:18:58Z,2020-06-13T15:53:10Z,2020-06-13T15:53:10Z,/videos/health/2020/06/13/entire-june-13-cnn-sesame-street-covid-19-town-hall-part-2-vpx.cnn,cnn,,,Should you share food with Cookie Monster?,Cookie Monster answers whether it's safe to give him a cookie during the coronavirus pandemic. A panel of experts weigh in on how much Covid-19 information to share with your children.,health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200613110109-cookie-monster-town-hall-story-body.jpg,
